valga linn,11731.6,2003
helme vald,3785.6,2003
hummuli vald,504.8,2003
karula vald,0,2003
otepää vald,0,2003
palupera vald,0,2003
puka vald,0,2003
põdrala vald,228.5,2003
sangaste vald,0,2003
taheva vald,0,2003
tõlliste vald,0,2003
õru vald,0,2003
viljandi maakond,5697.7,2003
mõisaküla linn,0,2003
suure-jaani linn,0,2003
viljandi linn,5540,2003
võhma linn,0,2003
abja vald,0,2003
halliste vald,0,2003
karksi vald,0,2003
kolga-jaani vald,0,2003
kõo vald,0,2003
kõpu vald,0,2003
olustvere vald,0,2003
paistu vald,0,2003
pärsti vald,0,2003
saarepeedi vald,0,2003
suure-jaani vald,0,2003
tarvastu vald,0,2003
vastemõisa vald,0,2003
viiratsi vald,157.7,2003
viljandi vald,0,2003
võru maakond,3040.8,2003
võru linn,381,2003
antsla vald,998.8,2003
haanja vald,0,2003
lasva vald,0,2003
meremäe vald,0,2003
misso vald,0,2003
mõniste vald,0,2003
rõuge vald,895,2003
sõmerpalu vald,766,2003
urvaste vald,0,2003
varstu vald,0,2003
vastseliina vald,0,2003
võru vald,0,2003
whole country,130634.5,2004
northern estonia,73684.3,2004
central estonia,13783.3,2004
northeastern estonia,2480,2004
western estonia,8729.1,2004
southern estonia,31957.8,2004
harju maakond,73684.3,2004
kehra linn,0,2004
keila linn,10017.6,2004
loksa linn,0,2004
maardu linn,7609.1,2004
paldiski linn,0,2004
saue linn,5634.8,2004
tallinn,31148,2004
aegviidu vald,0,2004
anija vald,0,2004
harku vald,2573.9,2004
jõelähtme vald,0,2004
keila vald,0,2004
kernu vald,0,2004
kiili vald,331.4,2004
kose vald,0,2004
kuusalu vald,5473,2004
kõue vald,879.1,2004
loksa vald,211.8,2004
nissi vald,0,2004
padise vald,0,2004
raasiku vald,0,2004
rae vald,5278.4,2004
saku vald,4527.2,2004
saue vald,0,2004
vasalemma vald,0,2004
viimsi vald,0,2004
hiiu maakond,0,2004
kärdla linn,0,2004
emmaste vald,0,2004
hiiu vald,0,2004
kõrgessaare vald,0,2004
käina vald,0,2004
pühalepa vald,0,2004
ida-viru maakond,2480,2004
jõhvi linn,0,2004
kiviõli linn,0,2004
kohtla-järve linn,11.7,2004
narva linn,1598.1,2004
narva-jõesuu linn,0,2004
püssi linn,0,2004
sillamäe linn,870.2,2004
alajõe vald,0,2004
aseri vald,0,2004
avinurme vald,0,2004
iisaku vald,0,2004
illuka vald,0,2004
jõhvi vald,0,2004
kohtla vald,0,2004
kohtla-nõmme vald,0,2004
lohusuu vald,0,2004
lüganuse vald,0,2004
maidla vald,0,2004
mäetaguse vald,0,2004
sonda vald,0,2004
toila vald,0,2004
tudulinna vald,0,2004
vaivara vald,0,2004
jõgeva maakond,4149.1,2004
